line_id,order_id,order_date,customer_id,customer_segment,branch_id,branch_name,city,region,latitude,longitude,sales_channel,payment_method,product_id,product_name,category,quantity,unit_price_sar,discount_pct,unit_cost_sar,revenue_sar,cost_sar,profit_sar,Year,,,
1433,O000736,6/22/2024,C07580,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Visa,P057,Hair Care 1,Beauty,1,103.74,5%,55.23,98.55,55.23,43.32,2024,,,
1434,O000737,9/22/2024,C01087,VIP,B20,Hail Center,Hail,Hail,27.5114,41.7208,In-store,Mada,P020,Bedding Set 4,Home,2,225.34,10%,135.93,405.61,271.86,133.75,2024,,,
1435,O000738,10/1/2024,C03173,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P014,Speaker 2,Electronics,1,103.69,0%,61.66,103.69,61.66,42.03,2024,,,
1436,O000739,4/22/2025,C06300,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,Online,Apple Pay,P038,Sneakers 2,Fashion,1,211.8,15%,113.57,180.03,113.57,66.46,2025,,,
1437,O000739,4/22/2025,C06300,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,Online,Apple Pay,P043,Backpack 3,Fashion,2,165.23,0%,92.05,330.46,184.1,146.36,2025,,,
1438,O000740,10/10/2025,C11076,VIP,B17,Jazan Center,Jazan,Jazan,16.8892,42.5706,Online,Cash,P009,Power Bank 1,Electronics,3,184.33,0%,115.49,552.99,346.47,206.52,2025,,,
1439,O000740,10/10/2025,C11076,VIP,B17,Jazan Center,Jazan,Jazan,16.8892,42.5706,Online,Cash,P019,Bedding Set 3,Home,1,244.13,0%,127.42,244.13,127.42,116.71,2025,,,
1440,O000741,2/16/2024,C02019,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P035,Jacket 3,Fashion,1,410.3,0%,326.19,410.3,326.19,84.11,2024,,,
1441,O000741,2/16/2024,C02019,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P011,Power Bank 3,Electronics,2,104.03,0%,59.85,208.06,119.7,88.36,2024,,,
1442,O000742,12/8/2025,C00638,VIP,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Cash,P073,Notebook Set 1,Office,1,73.3,0%,36.28,73.3,36.28,37.02,2025,,,
1443,O000743,8/25/2025,C07120,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Visa,P023,Cookware 3,Home,1,338.53,10%,158.13,304.68,158.13,146.55,2025,,,
1444,O000743,8/25/2025,C07120,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Visa,P046,T-Shirt 2,Fashion,1,49.51,5%,31.2,47.03,31.2,15.83,2025,,,
1445,O000744,10/6/2024,C02296,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P034,Jacket 2,Fashion,3,163.04,0%,82.52,489.12,247.56,241.56,2024,,,
1446,O000744,10/6/2024,C02296,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P020,Bedding Set 4,Home,3,209.67,0%,135.93,629.01,407.79,221.22,2024,,,
1447,O000744,10/6/2024,C02296,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P037,Sneakers 1,Fashion,1,235.14,0%,148.15,235.14,148.15,86.99,2024,,,
1448,O000745,2/26/2025,C06574,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Mada,P047,T-Shirt 3,Fashion,1,74.39,0%,56.49,74.39,56.49,17.9,2025,,,
1449,O000745,2/26/2025,C06574,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Mada,P035,Jacket 3,Fashion,1,400.65,0%,326.19,400.65,326.19,74.46,2025,,,
1450,O000745,2/26/2025,C06574,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Mada,P066,Dumbbell Set 2,Sports,3,133.66,10%,88.83,360.88,266.49,94.39,2025,,,
1451,O000746,10/2/2025,C03620,New,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Visa,P072,Sports Bottle 4,Sports,1,43.36,0%,27.48,43.36,27.48,15.88,2025,,,
1452,O000746,10/2/2025,C03620,New,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Visa,P076,Notebook Set 4,Office,1,22.54,0%,17.15,22.54,17.15,5.39,2025,,,
1453,O000747,7/23/2024,C07953,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Cash,P041,Backpack 1,Fashion,2,208.65,10%,104.05,375.57,208.1,167.47,2024,,,
1454,O000747,7/23/2024,C07953,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Cash,P025,Desk Lamp 1,Home,3,53.93,5%,25.89,153.7,77.67,76.03,2024,,,
1455,O000748,8/17/2025,C03028,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Visa,P009,Power Bank 1,Electronics,1,193.2,15%,115.49,164.22,115.49,48.73,2025,,,
1456,O000748,8/17/2025,C03028,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Visa,P058,Hair Care 2,Beauty,1,47.67,10%,30.17,42.9,30.17,12.73,2025,,,
1457,O000749,5/21/2025,C09380,New,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Apple Pay,P065,Dumbbell Set 1,Sports,2,150.57,0%,91.37,301.14,182.74,118.4,2025,,,
1458,O000750,7/22/2024,C10333,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,Online,Mada,P053,Skin Care 1,Beauty,2,166.01,20%,91.8,265.62,183.6,82.02,2024,,,
1459,O000751,7/11/2024,C05124,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mastercard,P027,Desk Lamp 3,Home,1,64.02,0%,35.23,64.02,35.23,28.79,2024,,,
1460,O000752,11/15/2025,C00650,New,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Visa,P078,Office Chair 2,Office,1,716.87,0%,369.32,716.87,369.32,347.55,2025,,,
1461,O000752,11/15/2025,C00650,New,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Visa,P009,Power Bank 1,Electronics,1,174.9,0%,115.49,174.9,115.49,59.41,2025,,,
1462,O000753,10/26/2024,C05042,Regular,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Mada,P052,Fragrance 4,Beauty,1,469.81,0%,278.76,469.81,278.76,191.05,2024,,,
1463,O000754,1/28/2025,C00861,Regular,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Mada,P058,Hair Care 2,Beauty,1,46.97,0%,30.17,46.97,30.17,16.8,2025,,,
1464,O000754,1/28/2025,C00861,Regular,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Mada,P055,Skin Care 3,Beauty,1,155.6,5%,83.95,147.82,83.95,63.87,2025,,,
1465,O000755,2/6/2025,C04117,New,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Cash,P054,Skin Care 2,Beauty,2,238.73,0%,186.83,477.46,373.66,103.8,2025,,,
1466,O000756,11/23/2025,C04320,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Apple Pay,P038,Sneakers 2,Fashion,1,203.01,5%,113.57,192.86,113.57,79.29,2025,,,
1467,O000756,11/23/2025,C04320,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Apple Pay,P063,Fitness Mat 3,Sports,2,113.35,5%,84.19,215.36,168.38,46.98,2025,,,
1468,O000756,11/23/2025,C04320,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Apple Pay,P041,Backpack 1,Fashion,2,212.97,5%,104.05,404.64,208.1,196.54,2025,,,
1469,O000757,1/16/2025,C09782,VIP,B09,Taif Center,Taif,Makkah,21.2703,40.4158,In-store,Cash,P053,Skin Care 1,Beauty,1,172.35,0%,91.8,172.35,91.8,80.55,2025,,,
1470,O000758,7/7/2024,C01052,Regular,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Cash,P013,Speaker 1,Electronics,1,114.96,10%,85.82,103.46,85.82,17.64,2024,,,
1471,O000758,7/7/2024,C01052,Regular,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Cash,P036,Jacket 4,Fashion,1,181.61,0%,115.15,181.61,115.15,66.46,2024,,,
1472,O000759,5/18/2025,C00796,New,B17,Jazan Center,Jazan,Jazan,16.8892,42.5706,In-store,Mada,P016,Speaker 4,Electronics,1,314.94,20%,227.08,251.95,227.08,24.87,2025,,,
1473,O000759,5/18/2025,C00796,New,B17,Jazan Center,Jazan,Jazan,16.8892,42.5706,In-store,Mada,P034,Jacket 2,Fashion,1,158.55,0%,82.52,158.55,82.52,76.03,2025,,,
1474,O000760,10/25/2025,C04457,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P010,Power Bank 2,Electronics,2,88.2,0%,48.88,176.4,97.76,78.64,2025,,,
1475,O000761,8/6/2024,C06175,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P059,Hair Care 3,Beauty,2,132.38,0%,94.28,264.76,188.56,76.2,2024,,,
1476,O000761,8/6/2024,C06175,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P008,Smart Watch 4,Electronics,1,886.74,0%,643.87,886.74,643.87,242.87,2024,,,
1477,O000762,1/29/2024,C06605,New,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Apple Pay,P039,Sneakers 3,Fashion,1,571.45,10%,375.84,514.31,375.84,138.47,2024,,,
1478,O000763,10/9/2025,C04820,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Apple Pay,P009,Power Bank 1,Electronics,1,196.07,0%,115.49,196.07,115.49,80.58,2025,,,
1479,O000764,2/7/2024,C10164,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P007,Smart Watch 3,Electronics,1,424.27,10%,262.28,381.84,262.28,119.56,2024,,,
1480,O000765,2/24/2025,C02588,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mada,P070,Sports Bottle 2,Sports,1,86.55,0%,44.56,86.55,44.56,41.99,2025,,,
1481,O000766,9/30/2024,C05489,Regular,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,Online,Visa,P031,Coffee Maker 3,Home,2,666.47,0%,352.34,1332.94,704.68,628.26,2024,,,
1482,O000766,9/30/2024,C05489,Regular,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,Online,Visa,P004,Headphones 4,Electronics,2,427.12,5%,304.54,811.53,609.08,202.45,2024,,,
1483,O000767,1/24/2025,C02703,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P070,Sports Bottle 2,Sports,2,86.62,0%,44.56,173.24,89.12,84.12,2025,,,
1484,O000767,1/24/2025,C02703,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P023,Cookware 3,Home,2,297.94,0%,158.13,595.88,316.26,279.62,2025,,,
1485,O000768,9/24/2025,C00444,Regular,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Apple Pay,P032,Coffee Maker 4,Home,2,390.53,0%,302.9,781.06,605.8,175.26,2025,,,
1486,O000769,12/9/2025,C00193,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Mastercard,P071,Sports Bottle 3,Sports,1,33.64,15%,27.49,28.59,27.49,1.1,2025,,,
1487,O000770,8/29/2025,C03165,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mastercard,P050,Fragrance 2,Beauty,1,421.43,0%,223.25,421.43,223.25,198.18,2025,,,
1488,O000770,8/29/2025,C03165,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mastercard,P052,Fragrance 4,Beauty,1,506.7,0%,278.76,506.7,278.76,227.94,2025,,,
1489,O000770,8/29/2025,C03165,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Mastercard,P057,Hair Care 1,Beauty,2,109.55,0%,55.23,219.1,110.46,108.64,2025,,,
1490,O000771,2/1/2025,C05541,Regular,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mastercard,P016,Speaker 4,Electronics,1,319.15,0%,227.08,319.15,227.08,92.07,2025,,,
1491,O000771,2/1/2025,C05541,Regular,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mastercard,P027,Desk Lamp 3,Home,1,68.71,0%,35.23,68.71,35.23,33.48,2025,,,
1492,O000772,11/3/2024,C08384,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Apple Pay,P032,Coffee Maker 4,Home,1,432.72,0%,302.9,432.72,302.9,129.82,2024,,,
1493,O000772,11/3/2024,C08384,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Apple Pay,P049,Fragrance 1,Beauty,1,586.99,5%,426.71,557.64,426.71,130.93,2024,,,
1494,O000773,7/14/2024,C10432,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P024,Cookware 4,Home,1,273.46,5%,204.59,259.79,204.59,55.2,2024,,,
1495,O000773,7/14/2024,C10432,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P053,Skin Care 1,Beauty,1,182.72,0%,91.8,182.72,91.8,90.92,2024,,,
1496,O000774,6/1/2024,C07928,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Apple Pay,P053,Skin Care 1,Beauty,2,183.86,0%,91.8,367.72,183.6,184.12,2024,,,
1497,O000774,6/1/2024,C07928,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Apple Pay,P041,Backpack 1,Fashion,1,209.87,0%,104.05,209.87,104.05,105.82,2024,,,
1498,O000775,6/12/2025,C06483,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Apple Pay,P070,Sports Bottle 2,Sports,1,89.67,0%,44.56,89.67,44.56,45.11,2025,,,
1499,O000776,11/13/2025,C10109,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mastercard,P041,Backpack 1,Fashion,3,202.21,0%,104.05,606.63,312.15,294.48,2025,,,
1500,O000776,11/13/2025,C10109,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mastercard,P020,Bedding Set 4,Home,1,211.34,0%,135.93,211.34,135.93,75.41,2025,,,
1501,O000776,11/13/2025,C10109,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Mastercard,P080,Office Chair 4,Office,1,439.64,10%,222.42,395.68,222.42,173.26,2025,,,
1502,O000777,2/7/2024,C03973,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,Online,Visa,P019,Bedding Set 3,Home,2,256.5,0%,127.42,513,254.84,258.16,2024,,,
1503,O000777,2/7/2024,C03973,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,Online,Visa,P030,Coffee Maker 2,Home,1,389.01,0%,233.11,389.01,233.11,155.9,2024,,,
1504,O000777,2/7/2024,C03973,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,Online,Visa,P015,Speaker 3,Electronics,3,444.92,0%,345.34,1334.76,1036.02,298.74,2024,,,
1505,O000777,2/7/2024,C03973,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,Online,Visa,P075,Notebook Set 3,Office,1,21.43,0%,15.85,21.43,15.85,5.58,2024,,,
1506,O000778,2/20/2025,C08352,VIP,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Cash,P039,Sneakers 3,Fashion,3,582.73,0%,375.84,1748.19,1127.52,620.67,2025,,,
1507,O000778,2/20/2025,C08352,VIP,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Cash,P074,Notebook Set 2,Office,1,43.35,0%,32.61,43.35,32.61,10.74,2025,,,
1508,O000779,11/2/2025,C06274,New,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Cash,P053,Skin Care 1,Beauty,3,187.92,0%,91.8,563.76,275.4,288.36,2025,,,
1509,O000779,11/2/2025,C06274,New,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Cash,P025,Desk Lamp 1,Home,1,49.51,5%,25.89,47.03,25.89,21.14,2025,,,
1510,O000780,10/8/2025,C10485,New,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Mada,P012,Power Bank 4,Electronics,1,150.01,5%,80.03,142.51,80.03,62.48,2025,,,
1511,O000781,1/4/2024,C05723,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Mastercard,P013,Speaker 1,Electronics,1,117.19,0%,85.82,117.19,85.82,31.37,2024,,,
1512,O000781,1/4/2024,C05723,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Mastercard,P052,Fragrance 4,Beauty,2,506.52,0%,278.76,1013.04,557.52,455.52,2024,,,
1513,O000782,11/7/2024,C01459,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Cash,P021,Cookware 1,Home,1,405.42,5%,213.59,385.15,213.59,171.56,2024,,,
1514,O000783,6/10/2025,C03319,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mastercard,P040,Sneakers 4,Fashion,1,486.95,0%,280.77,486.95,280.77,206.18,2025,,,
1515,O000783,6/10/2025,C03319,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Mastercard,P049,Fragrance 1,Beauty,1,616.52,0%,426.71,616.52,426.71,189.81,2025,,,
1516,O000784,4/23/2024,C03090,Regular,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Visa,P043,Backpack 3,Fashion,1,156.33,0%,92.05,156.33,92.05,64.28,2024,,,
1517,O000785,6/11/2024,C06784,VIP,B09,Taif Center,Taif,Makkah,21.2703,40.4158,In-store,Apple Pay,P019,Bedding Set 3,Home,1,258.59,0%,127.42,258.59,127.42,131.17,2024,,,
1518,O000786,10/21/2024,C04109,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Visa,P069,Sports Bottle 1,Sports,2,82.04,5%,61.34,155.88,122.68,33.2,2024,,,
1519,O000787,6/22/2025,C07761,Regular,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Apple Pay,P041,Backpack 1,Fashion,1,208.4,10%,104.05,187.56,104.05,83.51,2025,,,
1520,O000787,6/22/2025,C07761,Regular,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Apple Pay,P032,Coffee Maker 4,Home,1,448.25,0%,302.9,448.25,302.9,145.35,2025,,,
1521,O000787,6/22/2025,C07761,Regular,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Apple Pay,P016,Speaker 4,Electronics,1,294.16,20%,227.08,235.33,227.08,8.25,2025,,,
1522,O000787,6/22/2025,C07761,Regular,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Apple Pay,P049,Fragrance 1,Beauty,1,676.77,0%,426.71,676.77,426.71,250.06,2025,,,
1523,O000788,5/28/2025,C08161,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Cash,P004,Headphones 4,Electronics,1,438.96,0%,304.54,438.96,304.54,134.42,2025,,,
1524,O000788,5/28/2025,C08161,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Cash,P043,Backpack 3,Fashion,1,168.7,0%,92.05,168.7,92.05,76.65,2025,,,
1525,O000788,5/28/2025,C08161,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Cash,P026,Desk Lamp 2,Home,1,163.13,0%,76.12,163.13,76.12,87.01,2025,,,
1526,O000789,11/20/2024,C06037,Regular,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,In-store,Apple Pay,P043,Backpack 3,Fashion,1,166.88,15%,92.05,141.85,92.05,49.8,2024,,,
1527,O000790,7/26/2025,C01852,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mastercard,P049,Fragrance 1,Beauty,1,583.19,0%,426.71,583.19,426.71,156.48,2025,,,
1528,O000790,7/26/2025,C01852,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mastercard,P026,Desk Lamp 2,Home,4,144.25,0%,76.12,577,304.48,272.52,2025,,,
1529,O000790,7/26/2025,C01852,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mastercard,P002,Headphones 2,Electronics,1,107.93,0%,57.18,107.93,57.18,50.75,2025,,,
1530,O000791,3/4/2025,C04598,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Apple Pay,P061,Fitness Mat 1,Sports,3,92.73,0%,48.43,278.19,145.29,132.9,2025,,,
1531,O000791,3/4/2025,C04598,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Apple Pay,P006,Smart Watch 2,Electronics,1,801.63,0%,426.15,801.63,426.15,375.48,2025,,,
1532,O000791,3/4/2025,C04598,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Apple Pay,P037,Sneakers 1,Fashion,1,218.46,0%,148.15,218.46,148.15,70.31,2025,,,
1533,O000792,2/26/2025,C08598,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P044,Backpack 4,Fashion,1,79.4,0%,60.65,79.4,60.65,18.75,2025,,,
1534,O000792,2/26/2025,C08598,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P006,Smart Watch 2,Electronics,1,803.19,10%,426.15,722.87,426.15,296.72,2025,,,
1535,O000793,4/20/2025,C03554,VIP,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Apple Pay,P003,Headphones 3,Electronics,2,328.38,0%,159.42,656.76,318.84,337.92,2025,,,
1536,O000794,8/21/2025,C10029,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Visa,P020,Bedding Set 4,Home,1,227.1,5%,135.93,215.74,135.93,79.81,2025,,,
1537,O000795,12/13/2025,C03727,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mastercard,P031,Coffee Maker 3,Home,2,746.39,0%,352.34,1492.78,704.68,788.1,2025,,,
1538,O000796,1/10/2025,C03430,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Mada,P039,Sneakers 3,Fashion,1,581.19,5%,375.84,552.13,375.84,176.29,2025,,,
1539,O000797,10/24/2025,C04070,VIP,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,Online,Cash,P049,Fragrance 1,Beauty,1,607.26,5%,426.71,576.9,426.71,150.19,2025,,,
1540,O000798,6/16/2024,C06434,New,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Cash,P068,Dumbbell Set 4,Sports,3,360.94,0%,174.58,1082.82,523.74,559.08,2024,,,
1541,O000799,9/30/2024,C07009,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P043,Backpack 3,Fashion,1,171.92,0%,92.05,171.92,92.05,79.87,2024,,,
1542,O000799,9/30/2024,C07009,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P034,Jacket 2,Fashion,2,146.07,0%,82.52,292.14,165.04,127.1,2024,,,
1543,O000800,4/28/2025,C06178,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Visa,P040,Sneakers 4,Fashion,1,466.9,0%,280.77,466.9,280.77,186.13,2025,,,
1544,O000800,4/28/2025,C06178,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Visa,P064,Fitness Mat 4,Sports,1,180.82,0%,129.26,180.82,129.26,51.56,2025,,,
1545,O000801,3/31/2024,C00092,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,Online,Visa,P034,Jacket 2,Fashion,3,150.43,5%,82.52,428.73,247.56,181.17,2024,,,
1546,O000802,5/19/2025,C06004,VIP,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Mastercard,P064,Fitness Mat 4,Sports,1,167.97,0%,129.26,167.97,129.26,38.71,2025,,,
1547,O000803,1/12/2024,C11800,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Visa,P018,Bedding Set 2,Home,1,376.92,0%,277.26,376.92,277.26,99.66,2024,,,
1548,O000804,10/11/2024,C01106,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P009,Power Bank 1,Electronics,1,181.38,0%,115.49,181.38,115.49,65.89,2024,,,
1549,O000805,11/18/2024,C01051,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Apple Pay,P007,Smart Watch 3,Electronics,2,473.62,0%,262.28,947.24,524.56,422.68,2024,,,
1550,O000805,11/18/2024,C01051,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Apple Pay,P070,Sports Bottle 2,Sports,2,97.38,0%,44.56,194.76,89.12,105.64,2024,,,
1551,O000805,11/18/2024,C01051,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Apple Pay,P072,Sports Bottle 4,Sports,1,41.29,10%,27.48,37.16,27.48,9.68,2024,,,
1552,O000805,11/18/2024,C01051,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Apple Pay,P019,Bedding Set 3,Home,2,235.59,0%,127.42,471.18,254.84,216.34,2024,,,
1553,O000806,2/9/2024,C02541,Regular,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Visa,P067,Dumbbell Set 3,Sports,1,428.33,15%,237.28,364.08,237.28,126.8,2024,,,
1554,O000806,2/9/2024,C02541,Regular,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Visa,P070,Sports Bottle 2,Sports,2,90.81,0%,44.56,181.62,89.12,92.5,2024,,,
1555,O000807,2/2/2024,C07596,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P062,Fitness Mat 2,Sports,1,122.25,10%,100.84,110.03,100.84,9.19,2024,,,
1556,O000807,2/2/2024,C07596,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P050,Fragrance 2,Beauty,1,414.98,5%,223.25,394.23,223.25,170.98,2024,,,
1557,O000807,2/2/2024,C07596,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P074,Notebook Set 2,Office,1,49.71,10%,32.61,44.74,32.61,12.13,2024,,,
1558,O000808,2/3/2024,C00060,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mada,P015,Speaker 3,Electronics,1,448.73,0%,345.34,448.73,345.34,103.39,2024,,,
1559,O000809,8/8/2025,C01701,VIP,B20,Hail Center,Hail,Hail,27.5114,41.7208,In-store,Mada,P034,Jacket 2,Fashion,1,168.65,0%,82.52,168.65,82.52,86.13,2025,,,
1560,O000810,1/3/2025,C10831,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mada,P037,Sneakers 1,Fashion,3,247.77,0%,148.15,743.31,444.45,298.86,2025,,,
